S000036751	noncoding_exon		SNR30	SNR30		chromosome 12		12	198724	199329	W		2/17/1970	2/17/1970	snR30///
S000004018	ORF		YLR028C	ADE16		chromosome 12		12	201255	199480	C		2/17/1970	2/17/1970	ADE16/ADE16/Enzyme of 'de novo' purine biosynthesis containing both 5-aminoimidazole-4-carboxamide ribonucleotide transformylase and inosine monophosphate cyclohydrolase activities, isozyme of Ade17p; ade16 ade17 mutants require adenine and histidine/
S000034542	CDS		YLR028C	YLR028C		chromosome 12		12	201255	199480	C		2/17/1970	2/17/1970	YLR028C///
S000004019	ORF		YLR029C	RPL15A		chromosome 12		12	202528	201914	C		2/17/1970	2/17/1970	RPL15A/RPL15A/Protein component of the large (60S) ribosomal subunit, nearly identical to Rpl15Bp and has similarity to rat L15 ribosomal protein; binds to 5.8 S rRNA/
S000034631	CDS		YLR029C	YLR029C		chromosome 12		12	202528	201914	C		2/17/1970	2/17/1970	YLR029C///
S000004020	ORF		YLR030W	YLR030W		chromosome 12		12	203222	204014	W		2/17/1970	2/17/1970	YLR030W//Putative protein of unknown function/
S000034152	CDS		YLR030W	YLR030W		chromosome 12		12	203222	204014	W		2/17/1970	2/17/1970	YLR030W///
S000004021	ORF		YLR031W	YLR031W		chromosome 12		12	204158	204718	W		2/17/1970	2/17/1970	YLR031W//Putative protein of unknown function/
S000034277	CDS		YLR031W	YLR031W		chromosome 12		12	204158	204718	W		2/17/1970	2/17/1970	YLR031W///
S000004022	ORF		YLR032W	RAD5		chromosome 12		12	204923	208432	W		2/17/1970	2/17/1970	RAD5/RAD5/DNA helicase proposed to promote replication fork regression during postreplication repair by template switching; contains RING finger domain/
S000034393	CDS		YLR032W	YLR032W		chromosome 12		12	204923	208432	W		2/17/1970	2/17/1970	YLR032W///
S000004023	ORF		YLR033W	RSC58		chromosome 12		12	208697	210205	W		2/17/1970	2/17/1970	RSC58/RSC58/Component of the RSC chromatin remodeling complex; RSC functions in transcriptional regulation and elongation, chromosome stability, and establishing sister chromatid cohesion; involved in telomere maintenance58KDa subunit/
S000035450	CDS		YLR033W	YLR033W		chromosome 12		12	208697	210205	W		2/17/1970	2/17/1970	YLR033W///
S000004024	ORF		YLR034C	SMF3		chromosome 12		12	211869	210448	C		2/17/1970	2/17/1970	SMF3/SMF3/Putative divalent metal ion transporter involved in iron homeostasis; transcriptionally regulated by metal ions; member of the Nramp family of metal transport proteins/
S000035485	CDS		YLR034C	YLR034C		chromosome 12		12	211869	210448	C		2/17/1970	2/17/1970	YLR034C///
S000004025	ORF		YLR035C	MLH2		chromosome 12		12	214392	212305	C		2/17/1970	2/17/1970	MLH2/MLH2/Protein involved in the mismatch repair of certain frameshift intermediates and involved in meiotic recombination; forms a complex with Mlh1p/
S000035575	CDS		YLR035C	YLR035C		chromosome 12		12	214392	212305	C		2/17/1970	2/17/1970	YLR035C///
S000006524	tRNA		TA(UGC)L	TA(UGC)L		chromosome 12		12	214889	214817	C		2/17/1970	2/17/1970	tA(UGC)L//tRNA-Ala (Ala2), one of 5 nuclear tRNA genes containing the tDNA-anticodon TGC (mature tRNA may be UGC or may contain modified bases), decodes GCA and probably GCG codons into alanine, one of 16 nuclear tRNAs for alanine/
S000034887	noncoding_exon		TA(UGC)L	TA(UGC)L		chromosome 12		12	214889	214817	C		2/17/1970	2/17/1970	tA(UGC)L///
S000007065	long_terminal_repeat		YLRCDELTA2	YLRCDELTA2		chromosome 12		12	215351	215014	C		2/17/1970	2/17/1970	YLRCdelta2//Ty1 LTR/
S000007225	transposable_element_gene		YLR035C-A	YLR035C-A		chromosome 12		12	218841	215374	C		2/17/1970	2/17/1970	YLR035C-A//Retrotransposon TYA Gag and TYB Pol genes; polyprotein is processed to make a nucleocapsid-like protein (Gag), reverse transcriptase (RT), protease (PR), and integrase (IN); YLR035C-A is part of a mutant retrotransposon/
S000007066	long_terminal_repeat		YLRCDELTA3	YLRCDELTA3		chromosome 12		12	220939	220602	C		2/17/1970	2/17/1970	YLRCdelta3//Ty1 LTR/
S000007083	long_terminal_repeat		YLRWDELTA4	YLRWDELTA4		chromosome 12		12	220940	221200	W		2/17/1970	2/17/1970	YLRWdelta4//Ty1 LTR/
S000004026	ORF		YLR036C	YLR036C		chromosome 12		12	222065	221455	C		2/17/1970	2/17/1970	YLR036C//Putative protein of unknown function predicted to have transmembrane domains; interacts with HSP90 by yeast two-hybrid analysis; YLR036C is not an essential protein/
S000035633	CDS		YLR036C	YLR036C		chromosome 12		12	222065	221455	C		2/17/1970	2/17/1970	YLR036C///
S000004027	ORF		YLR037C	DAN2		chromosome 12		12	222989	222615	C		2/17/1970	2/17/1970	DAN2/DAN2/Cell wall mannoprotein with similarity to Tir1p, Tir2p, Tir3p, and Tir4p; expressed under anaerobic conditions, completely repressed during aerobic growth/
S000036588	CDS		YLR037C	YLR037C		chromosome 12		12	222989	222615	C		2/17/1970	2/17/1970	YLR037C///
S000004028	ORF		YLR038C	COX12		chromosome 12		12	225102	224851	C		2/17/1970	2/17/1970	COX12/COX12/Subunit VIb of cytochrome c oxidase, which is the terminal member of the mitochondrial inner membrane electron transport chain; required for assembly of cytochrome c oxidase but not required for activity after assembly; phosphorylated/
S000036657	CDS		YLR038C	YLR038C		chromosome 12		12	225102	224851	C		2/17/1970	2/17/1970	YLR038C///
S000004029	ORF		YLR039C	RIC1		chromosome 12		12	228527	225357	C		2/17/1970	2/17/1970	RIC1/RIC1/Protein involved in retrograde transport to the cis-Golgi network; forms heterodimer with Rgp1p that acts as a GTP exchange factor for Ypt6p; involved in transcription of rRNA and ribosomal protein genes/
S000036750	CDS		YLR039C	YLR039C		chromosome 12		12	228527	225357	C		2/17/1970	2/17/1970	YLR039C///
S000004032	ORF		YLR042C	YLR042C		chromosome 12		12	230381	229896	C		2/17/1970	2/17/1970	YLR042C//Protein of unknown function; localizes to the cytoplasm; YLL042C is not an essential gene/
S000030545	CDS		YLR042C	YLR042C		chromosome 12		12	230381	229896	C		2/17/1970	2/17/1970	YLR042C///
S000118471	ARS		ARS1211	ARS1211		chromosome 12		12	231109	231351	W		2/17/1970	2/17/1970	ARS1211//Autonomously Replicating Sequence/
S000004033	ORF		YLR043C	TRX1		chromosome 12		12	231943	231632	C		2/17/1970	2/17/1970	TRX1/TRX1/Cytoplasmic thioredoxin isoenzyme of the thioredoxin system which protects cells against oxidative and reductive stress, forms LMA1 complex with Pbi2p, acts as a cofactor for Tsa1p, required for ER-Golgi transport and vacuole inheritance/
S000031467	CDS		YLR043C	YLR043C		chromosome 12		12	231943	231632	C		2/17/1970	2/17/1970	YLR043C///
S000004034	ORF		YLR044C	PDC1		chromosome 12		12	234003	232312	C		2/17/1970	2/17/1970	PDC1/PDC1/Major of three pyruvate decarboxylase isozymes, key enzyme in alcoholic fermentation, decarboxylates pyruvate to acetaldehyde; subject to glucose-, ethanol-, and autoregulation; involved in amino acid catabolism/
S000031581	CDS		YLR044C	YLR044C		chromosome 12		12	234003	232312	C		2/17/1970	2/17/1970	YLR044C///
S000004035	ORF		YLR045C	STU2		chromosome 12		12	237625	234959	C		2/17/1970	2/17/1970	STU2/STU2/Microtubule-associated protein (MAP) of the XMAP215/Dis1 family; regulates microtubule dynamics during spindle orientation and metaphase chromosome alignment; interacts with spindle pole body component Spc72p/
S000032584	CDS		YLR045C	YLR045C		chromosome 12		12	237625	234959	C		2/17/1970	2/17/1970	YLR045C///
S000004036	ORF		YLR046C	YLR046C		chromosome 12		12	238738	237926	C		2/17/1970	2/17/1970	YLR046C//Putative membrane protein, transcription is activated by paralogous transcription factors Yrm1p and Yrr1p along with genes involved in multidrug resistance/
S000032679	CDS		YLR046C	YLR046C		chromosome 12		12	238738	237926	C		2/17/1970	2/17/1970	YLR046C///
S000004037	ORF		YLR047C	FRE8		chromosome 12		12	241332	239272	C		2/17/1970	2/17/1970	FRE8/FRE8/Protein with sequence similarity to iron/copper reductases, involved in iron homeostasis; deletion mutant has iron deficiency/accumulation growth defects; expression increased in the absence of copper-responsive transcription factor Mac1p/
S000032758	CDS		YLR047C	YLR047C		chromosome 12		12	241332	239272	C		2/17/1970	2/17/1970	YLR047C///
S000004038	ORF		YLR048W	RPS0B		chromosome 12		12	242154	243269	W		2/17/1970	2/17/1970	RPS0B/RPS0B/Protein component of the small (40S) ribosomal subunit, nearly identical to Rps0Ap; required for maturation of 18S rRNA along with Rps0Ap; deletion of either RPS0 gene reduces growth rate, deletion of both genes is lethal/
S000032917	CDS		YLR048W	YLR048W		chromosome 12		12	242154	242243	W		2/17/1970	2/17/1970	YLR048W///
S000032918	CDS		YLR048W	YLR048W		chromosome 12		12	242601	243269	W		2/17/1970	2/17/1970	YLR048W///
S000004039	ORF		YLR049C	YLR049C		chromosome 12		12	245090	243804	C		2/17/1970	2/17/1970	YLR049C//Putative protein of unknown function/
S000034828	CDS		YLR049C	YLR049C		chromosome 12		12	245090	243804	C		2/17/1970	2/17/1970	YLR049C///
S000004040	ORF		YLR050C	YLR050C		chromosome 12		12	245990	245505	C		2/17/1970	2/17/1970	YLR050C//Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the endoplasmic reticulum; YLR050C is not an essential gene/
S000033086	CDS		YLR050C	YLR050C		chromosome 12		12	245990	245505	C		2/17/1970	2/17/1970	YLR050C///
S000004041	ORF		YLR051C	FCF2		chromosome 12		12	246895	246242	C		2/17/1970	2/17/1970	FCF2/FCF2/Essential nucleolar protein involved in the early steps of 35S rRNA processing; interacts with Faf1p; member of a transcriptionally co-regulated set of genes called the RRB regulon/
S000033845	CDS		YLR051C	YLR051C		chromosome 12		12	246895	246242	C		2/17/1970	2/17/1970	YLR051C///
S000004042	ORF		YLR052W	IES3		chromosome 12		12	247119	247871	W		2/17/1970	2/17/1970	IES3/IES3/Subunit of the INO80 chromatin remodeling complex/
S000034056	CDS		YLR052W	YLR052W		chromosome 12		12	247119	247871	W		2/17/1970	2/17/1970	YLR052W///
S000004043	ORF		YLR053C	YLR053C		chromosome 12		12	248344	248018	C		2/17/1970	2/17/1970	YLR053C//Putative protein of unknown function/
S000034893	CDS		YLR053C	YLR053C		chromosome 12		12	248344	248018	C		2/17/1970	2/17/1970	YLR053C///
S000004044	ORF		YLR054C	OSW2		chromosome 12		12	250896	248635	C		2/17/1970	2/17/1970	OSW2/OSW2/Protein of unknown function proposed to be involved in the assembly of the spore wall/
S000035045	CDS		YLR054C	YLR054C		chromosome 12		12	250778	248635	C		2/17/1970	2/17/1970	YLR054C///
S000035044	CDS		YLR054C	YLR054C		chromosome 12		12	250896	250866	C		2/17/1970	2/17/1970	YLR054C///
S000004045	ORF		YLR055C	SPT8		chromosome 12		12	252998	251190	C		2/17/1970	2/17/1970	SPT8/SPT8/Subunit of the SAGA transcriptional regulatory complex but not present in SAGA-like complex SLIK/SALSA, required for SAGA-mediated inhibition at some promoters/
S000035199	CDS		YLR055C	YLR055C		chromosome 12		12	252998	251190	C		2/17/1970	2/17/1970	YLR055C///
S000004046	ORF		YLR056W	ERG3		chromosome 12		12	253779	254876	W		2/17/1970	2/17/1970	ERG3/ERG3/C-5 sterol desaturase, catalyzes the introduction of a C-5(6) double bond into episterol, a precursor in ergosterol biosynthesis; mutants are viable, but cannot grow on non-fermentable carbon sources/
S000036224	CDS		YLR056W	YLR056W		chromosome 12		12	253779	254876	W		2/17/1970	2/17/1970	YLR056W///
S000004047	ORF		YLR057W	YLR057W		chromosome 12		12	255224	257773	W		2/17/1970	2/17/1970	YLR057W//Putative protein of unknown function; YLR050C is not an essential gene/
S000036328	CDS		YLR057W	YLR057W		chromosome 12		12	255224	257773	W		2/17/1970	2/17/1970	YLR057W///
S000004048	ORF		YLR058C	SHM2		chromosome 12		12	259319	257910	C		2/17/1970	2/17/1970	SHM2/SHM2/Cytosolic serine hydroxymethyltransferase, converts serine to glycine plus 5,10 methylenetetrahydrofolate; major isoform involved in generating precursors for purine, pyrimidine, amino acid, and lipid biosynthesis/
S000036381	CDS		YLR058C	YLR058C		chromosome 12		12	259319	257910	C		2/17/1970	2/17/1970	YLR058C///
S000004049	ORF		YLR059C	REX2		chromosome 12		12	260465	259656	C		2/17/1970	2/17/1970	REX2/REX2/3'-5' RNA exonuclease; involved in 3'-end processing of U4 and U5 snRNAs, 5S and 5.8S rRNAs, and RNase P and RNase MRP RNA; localized to mitochondria and null suppresses escape of mtDNA to nucleus in yme1 yme2 mutants; RNase D exonuclease/
S000036443	CDS		YLR059C	YLR059C		chromosome 12		12	260465	259656	C		2/17/1970	2/17/1970	YLR059C///
S000004050	ORF		YLR060W	FRS1		chromosome 12		12	260898	262685	W		2/17/1970	2/17/1970	FRS1/FRS1/Beta subunit of cytoplasmic phenylalanyl-tRNA synthetase, forms a tetramer with Frs2p to generate active enzyme; sequence is evolutionarily distant from mitochondrial phenylalanyl-tRNA synthetase (Msf1p), but substrate binding is similar/
S000030011	CDS		YLR060W	YLR060W		chromosome 12		12	260898	262685	W		2/17/1970	2/17/1970	YLR060W///
S000004051	ORF		YLR061W	RPL22A		chromosome 12		12	263111	263865	W		2/17/1970	2/17/1970	RPL22A/RPL22A/Protein component of the large (60S) ribosomal subunit, has similarity to Rpl22Bp and to rat L22 ribosomal protein/
S000030138	CDS		YLR061W	YLR061W		chromosome 12		12	263111	263122	W		2/17/1970	2/17/1970	YLR061W///
S000030139	CDS		YLR061W	YLR061W		chromosome 12		12	263512	263865	W		2/17/1970	2/17/1970	YLR061W///
S000004053	ORF		YLR063W	YLR063W		chromosome 12		12	264074	265171	W		2/17/1970	2/17/1970	YLR063W//Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; YLR063W is not an essential gene/
S000031280	CDS		YLR063W	YLR063W		chromosome 12		12	264074	265171	W		2/17/1970	2/17/1970	YLR063W///
S000004054	ORF		YLR064W	YLR064W		chromosome 12		12	265373	266194	W		2/17/1970	2/17/1970	YLR064W//Putative protein of unknown function; highly conserved across species and orthologous to human TMEM33; green fluorescent protein (GFP)-fusion protein localizes to the endoplasmic reticulum; YLR064W is not an essential gene/
S000031356	CDS		YLR064W	YLR064W		chromosome 12		12	265373	266194	W		2/17/1970	2/17/1970	YLR064W///
S000004055	ORF		YLR065C	YLR065C		chromosome 12		12	266835	266290	C		2/17/1970	2/17/1970	YLR065C//Putative protein of unknown function; YLR065C is not an essential gene/
S000031430	CDS		YLR065C	YLR065C		chromosome 12		12	266835	266290	C		2/17/1970	2/17/1970	YLR065C///
S000004056	ORF		YLR066W	SPC3		chromosome 12		12	267086	267640	W		2/17/1970	2/17/1970	SPC3/SPC3/Subunit of signal peptidase complex (Spc1p, Spc2p, Spc3p, Sec11p), which catalyzes cleavage of N-terminal signal sequences of proteins targeted to the secretory pathway; homologous to mammalian SPC22/23/
S000032483	CDS		YLR066W	YLR066W		chromosome 12		12	267086	267640	W		2/17/1970	2/17/1970	YLR066W///
S000004057	ORF		YLR067C	PET309		chromosome 12		12	270627	267730	C		2/17/1970	2/17/1970	PET309/PET309/Specific translational activator for the COX1 mRNA, also influences stability of intron-containing COX1 primary transcripts; localizes to the mitochondrial inner membrane; contains seven pentatricopeptide repeats (PPRs)/
S000032544	CDS		YLR067C	YLR067C		chromosome 12		12	270627	267730	C		2/17/1970	2/17/1970	YLR067C///
S000004058	ORF		YLR068W	FYV7		chromosome 12		12	270925	271380	W		2/17/1970	2/17/1970	FYV7/FYV7/Essential protein required for maturation of 18S rRNA; required for survival upon exposure to K1 killer toxin/
S000032669	CDS		YLR068W	YLR068W		chromosome 12		12	270925	271380	W		2/17/1970	2/17/1970	YLR068W///
S000004059	ORF		YLR069C	MEF1		chromosome 12		12	273832	271547	C		2/17/1970	2/17/1970	MEF1/MEF1/Mitochondrial elongation factor involved in translational elongation/
S000033337	CDS		YLR069C	YLR069C		chromosome 12		12	273832	271547	C		2/17/1970	2/17/1970	YLR069C///
S000004060	ORF		YLR070C	XYL2		chromosome 12		12	275128	274058	C		2/17/1970	2/17/1970	XYL2/XYL2/Xylitol dehydrogenase, converts xylitol to D-xylulose in the endogenous xylose utilization pathway/
S000033430	CDS		YLR070C	YLR070C		chromosome 12		12	275128	274058	C		2/17/1970	2/17/1970	YLR070C///
S000004061	ORF		YLR071C	RGR1		chromosome 12		12	278543	275295	C		2/17/1970	2/17/1970	RGR1/RGR1/Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme; required for glucose repression, HO repression, RME1 repression and sporulation/
S000034340	CDS		YLR071C	YLR071C		chromosome 12		12	278543	275295	C		2/17/1970	2/17/1970	YLR071C///
S000004062	ORF		YLR072W	YLR072W		chromosome 12		12	278779	280860	W		2/17/1970	2/17/1970	YLR072W//Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm in a punctate pattern; YLR072W is not an esssential gene/
S000034470	CDS		YLR072W	YLR072W		chromosome 12		12	278779	280860	W		2/17/1970	2/17/1970	YLR072W///
S000004063	ORF		YLR073C	YLR073C		chromosome 12		12	281538	280936	C		2/17/1970	2/17/1970	YLR073C//Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to endosomes; YLR073C is not an esssential gene/
S000034520	CDS		YLR073C	YLR073C		chromosome 12		12	281538	280936	C		2/17/1970	2/17/1970	YLR073C///
S000004064	ORF		YLR074C	BUD20		chromosome 12		12	282373	281873	C		2/17/1970	2/17/1970	BUD20/BUD20/Protein involved in bud-site selection; diploid mutants display a random budding pattern instead of the wild-type bipolar pattern/
S000035544	CDS		YLR074C	YLR074C		chromosome 12		12	282373	281873	C		2/17/1970	2/17/1970	YLR074C///
S000004065	ORF		YLR075W	RPL10		chromosome 12		12	282844	283509	W		2/17/1970	2/17/1970	RPL10/RPL10/Protein component of the large (60S) ribosomal subunit, responsible for joining the 40S and 60S subunits; regulates translation initiation; has similarity to rat L10 ribosomal protein and to members of the QM gene family/
S000035684	CDS		YLR075W	YLR075W		chromosome 12		12	282844	283509	W		2/17/1970	2/17/1970	YLR075W///
S000004067	ORF		YLR077W	YLR077W		chromosome 12		12	283789	285540	W		2/17/1970	2/17/1970	YLR077W//Putative protein of unknown function; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies/
S000036693	CDS		YLR077W	YLR077W		chromosome 12		12	283789	285540	W		2/17/1970	2/17/1970	YLR077W///
S000004068	ORF		YLR078C	BOS1		chromosome 12		12	286476	285653	C		2/17/1970	2/17/1970	BOS1/BOS1/v-SNARE (vesicle specific SNAP receptor), localized to the endoplasmic reticulum membrane and necessary for vesicular transport from the ER to the Golgi/
S000036710	CDS		YLR078C	YLR078C		chromosome 12		12	286384	285653	C		2/17/1970	2/17/1970	YLR078C///
S000036709	CDS		YLR078C	YLR078C		chromosome 12		12	286476	286474	C		2/17/1970	2/17/1970	YLR078C///
S000004069	ORF		YLR079W	SIC1		chromosome 12		12	286737	287591	W		2/17/1970	2/17/1970	SIC1/SIC1/Inhibitor of Cdc28-Clb kinase complexes that controls G1/S phase transition, preventing premature S phase and ensuring genomic integrity; phosphorylation targets Sic1p for SCF(CDC4)-dependent turnover; functional homolog of mammalian Kip1/
S000036800	CDS		YLR079W	YLR079W		chromosome 12		12	286737	287591	W		2/17/1970	2/17/1970	YLR079W///
S000004070	ORF		YLR080W	EMP46		chromosome 12		12	287833	289167	W		2/17/1970	2/17/1970	EMP46/EMP46/Integral membrane component of endoplasmic reticulum-derived COPII-coated vesicles, which function in ER to Golgi transport/
S000037384	CDS		YLR080W	YLR080W		chromosome 12		12	287833	289167	W		2/17/1970	2/17/1970	YLR080W///
S000118472	ARS		ARS1212	ARS1212		chromosome 12		12	289137	289383	W		2/17/1970	2/17/1970	ARS1212//Autonomously Replicating Sequence/
S000004072	ORF		YLR082C	SRL2		chromosome 12		12	292008	290830	C		2/17/1970	2/17/1970	SRL2/SRL2/Protein of unknown function; overexpression suppresses the lethality caused by a rad53 null mutation/
S000037548	CDS		YLR082C	YLR082C		chromosome 12		12	292008	290830	C		2/17/1970	2/17/1970	YLR082C///
S000004073	ORF		YLR083C	EMP70		chromosome 12		12	294530	292527	C		2/17/1970	2/17/1970	EMP70/EMP70/Protein with a role in cellular adhesion and filamentous growth; similar to Tmn2p and Tmn3p; member of Transmembrane Nine family of proteins with 9 transmembrane segments; 24kDa cleavage product found in endosome-enriched membrane fractions/
S000030358	CDS		YLR083C	YLR083C		chromosome 12		12	294530	292527	C		2/17/1970	2/17/1970	YLR083C///
S000004074	ORF		YLR084C	RAX2		chromosome 12		12	298687	295025	C		2/17/1970	2/17/1970	RAX2/RAX2/N-glycosylated protein involved in the maintenance of bud site selection during bipolar budding; localization requires Rax1p/
S000030482	CDS		YLR084C	YLR084C		chromosome 12		12	298687	295025	C		2/17/1970	2/17/1970	YLR084C///
S000004075	ORF		YLR085C	ARP6		chromosome 12		12	300425	299109	C		2/17/1970	2/17/1970	ARP6/ARP6/Actin-related protein that binds nucleosomes; a component of the SWR1 complex, which exchanges histone variant H2AZ (Htz1p) for chromatin-bound histone H2A/
S000030596	CDS		YLR085C	YLR085C		chromosome 12		12	300425	299109	C		2/17/1970	2/17/1970	YLR085C///
S000004076	ORF		YLR086W	SMC4		chromosome 12		12	300678	304934	W		2/17/1970	2/17/1970	SMC4/SMC4/Subunit of the condensin complex, which reorganizes chromosomes during cell division, forms a stable complex with Smc2p that has ATP-hydrolyzing and DNA-binding activity and promotes knotting of circular DNA; potential Cdc28p substrate/
S000031513	CDS		YLR086W	YLR086W		chromosome 12		12	300678	304934	W		2/17/1970	2/17/1970	YLR086W///
S000004077	ORF		YLR087C	CSF1		chromosome 12		12	314163	305287	C		2/17/1970	2/17/1970	CSF1/CSF1/Protein required for fermentation at low temperature; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies/
S000031547	CDS		YLR087C	YLR087C		chromosome 12		12	314163	305287	C		2/17/1970	2/17/1970	YLR087C///
S000004078	ORF		YLR088W	GAA1		chromosome 12		12	314539	316383	W		2/17/1970	2/17/1970	GAA1/GAA1/Subunit of the GPI (glycosylphosphatidylinositol):protein transamidase complex, removes the GPI-anchoring signal and attaches GPI to proteins in the ER/
S000031702	CDS		YLR088W	YLR088W		chromosome 12		12	314539	316383	W		2/17/1970	2/17/1970	YLR088W///
S000004079	ORF		YLR089C	ALT1		chromosome 12		12	318447	316669	C		2/17/1970	2/17/1970	ALT1/ALT1/Putative alanine transaminase (glutamic pyruvic transaminase); the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies/
S000031709	CDS		YLR089C	YLR089C		chromosome 12		12	318447	316669	C		2/17/1970	2/17/1970	YLR089C///
S000004080	ORF		YLR090W	XDJ1		chromosome 12		12	319133	320512	W		2/17/1970	2/17/1970	XDJ1/XDJ1/Putative chaperone, homolog of E. coli DnaJ, closely related to Ydj1p; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies/
S000032708	CDS		YLR090W	YLR090W		chromosome 12		12	319133	320512	W		2/17/1970	2/17/1970	YLR090W///
S000004081	ORF		YLR091W	YLR091W		chromosome 12		12	320727	321608	W		2/17/1970	2/17/1970	YLR091W//Protein of unknown function; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies; YLR091W is not an esssential gene/
S000032790	CDS		YLR091W	YLR091W		chromosome 12		12	320727	321608	W		2/17/1970	2/17/1970	YLR091W///
S000004082	ORF		YLR092W	SUL2		chromosome 12		12	321974	324655	W		2/17/1970	2/17/1970	SUL2/SUL2/High affinity sulfate permease; sulfate uptake is mediated by specific sulfate transporters Sul1p and Sul2p, which control the concentration of endogenous activated sulfate intermediates/
S000033523	CDS		YLR092W	YLR092W		chromosome 12		12	321974	324655	W		2/17/1970	2/17/1970	YLR092W///
S000004083	ORF		YLR093C	NYV1		chromosome 12		12	325845	324943	C		2/17/1970	2/17/1970	NYV1/NYV1/v-SNARE component of the vacuolar SNARE complex involved in vesicle fusion; inhibits ATP-dependent Ca(2+) transport activity of Pmc1p in the vacuolar membrane/
S000033559	CDS		YLR093C	YLR093C		chromosome 12		12	325688	324943	C		2/17/1970	2/17/1970	YLR093C///
S000033558	CDS		YLR093C	YLR093C		chromosome 12		12	325845	325830	C		2/17/1970	2/17/1970	YLR093C///
S000004084	ORF		YLR094C	GIS3		chromosome 12		12	327668	326160	C		2/17/1970	2/17/1970	GIS3/GIS3/Protein of unknown function/
S000033649	CDS		YLR094C	YLR094C		chromosome 12		12	327668	326160	C		2/17/1970	2/17/1970	YLR094C///
S000004085	ORF		YLR095C	IOC2		chromosome 12		12	330545	328107	C		2/17/1970	2/17/1970	IOC2/IOC2/Member of a complex (Isw1b) with Isw1p and Ioc4p that exhibits nucleosome-stimulated ATPase activity and acts within coding regions to coordinate transcription elongation with termination and processing, contains a PHD finger motif/
S000033765	CDS		YLR095C	YLR095C		chromosome 12		12	330545	328107	C		2/17/1970	2/17/1970	YLR095C///
S000004086	ORF		YLR096W	KIN2		chromosome 12		12	331020	334463	W		2/17/1970	2/17/1970	KIN2/KIN2/Serine/threonine protein kinase involved in regulation of exocytosis; localizes to the cytoplasmic face of the plasma membrane; closely related to Kin1p/
S000034747	CDS		YLR096W	YLR096W		chromosome 12		12	331020	334463	W		2/17/1970	2/17/1970	YLR096W///
S000004087	ORF		YLR097C	HRT3		chromosome 12		12	335695	334661	C		2/17/1970	2/17/1970	HRT3/HRT3/Putative SCF-ubiquitin ligase F-box protein, based on both genetic and physical interactions and sequence similarity; identified in association with Cdc53p, Skp1p and Ubi4 in large and small-scale studies/
S000034800	CDS		YLR097C	YLR097C		chromosome 12		12	335695	334661	C		2/17/1970	2/17/1970	YLR097C///
S000004088	ORF		YLR098C	CHA4		chromosome 12		12	337903	335957	C		2/17/1970	2/17/1970	CHA4/CHA4/DNA binding transcriptional activator, mediates serine/threonine activation of the catabolic L-serine (L-threonine) deaminase (CHA1); Zinc-finger protein with Zn[2]-Cys[6] fungal-type binuclear cluster domain/
S000034932	CDS		YLR098C	YLR098C		chromosome 12		12	337903	335957	C		2/17/1970	2/17/1970	YLR098C///
S000004089	ORF		YLR099C	ICT1		chromosome 12		12	339358	338174	C		2/17/1970	2/17/1970	ICT1/ICT1/Lysophosphatidic acid acyltransferase, responsible for enhanced phospholipid synthesis during organic solvent stress; null displays increased sensitivity to Calcofluor white; highly expressed during organic solvent stress/
S000035852	CDS		YLR099C	YLR099C		chromosome 12		12	339358	338174	C		2/17/1970	2/17/1970	YLR099C///
S000007618	ORF		YLR099W-A	YLR099W-A		chromosome 12		12	339755	340018	W		2/17/1970	2/17/1970	YLR099W-A//Putative protein of unknown function/
S000037216	CDS		YLR099W-A	YLR099W-A		chromosome 12		12	339755	340018	W		2/17/1970	2/17/1970	YLR099W-A///
S000004090	ORF		YLR100W	ERG27		chromosome 12		12	340240	341283	W		2/17/1970	2/17/1970	ERG27/ERG27/3-keto sterol reductase, catalyzes the last of three steps required to remove two C-4 methyl groups from an intermediate in ergosterol biosynthesis; mutants are sterol auxotrophs/
S000033168	CDS		YLR100W	YLR100W		chromosome 12		12	340240	341283	W		2/17/1970	2/17/1970	YLR100W///
S000004092	ORF		YLR102C	APC9		chromosome 12		12	342197	341400	C		2/17/1970	2/17/1970	APC9/APC9/Subunit of the Anaphase-Promoting Complex/Cyclosome (APC/C), which is a ubiquitin-protein ligase required for degradation of anaphase inhibitors, including mitotic cyclins, during the metaphase/anaphase transition/
S000033261	CDS		YLR102C	YLR102C		chromosome 12		12	342197	341400	C		2/17/1970	2/17/1970	YLR102C///
S000004093	ORF		YLR103C	CDC45		chromosome 12		12	344371	342419	C		2/17/1970	2/17/1970	CDC45/CDC45/DNA replication initiation factor; recruited to MCM pre-RC complexes at replication origins; promotes release of MCM from Mcm10p, recruits elongation machinery; mutants in human homolog may cause velocardiofacial and DiGeorge syndromes/
